legacy_url,normalized_legacy_path,proposed_or_documented_target,target_country,language,mapping_source,historical_clicks,historical_impressions,referring_domains,observed_status,redirect_hops,hop_chain,final_url,final_status,content_equivalence,approved_retirement,test_status,priority,recommended_action,evidence
https://www.myglobalhealth.online/booking-calendar/psychiatric-consultation?utm_medium=page_links,/booking-calendar/psychiatric-consultation,/ireland/en/services/psychiatry-specialist-consultation,ireland,en,next.config rule index 231,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/psychiatric-consultation?utm_medium=page_links|https://www.myglobalhealth.online/ireland/en/services/psychiatry-specialist-consultation?utm_medium=page_links,https://www.myglobalhealth.online/ireland/en/services/psychiatry-specialist-consultation?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/psychology-consultation?utm_medium=page_links,/booking-calendar/psychology-consultation,/ireland/en/services/psychology-specialist-consultation,ireland,en,next.config rule index 232,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/psychology-consultation?utm_medium=page_links|https://www.myglobalhealth.online/ireland/en/services/psychology-specialist-consultation?utm_medium=page_links,https://www.myglobalhealth.online/ireland/en/services/psychology-specialist-consultation?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-cons-cessa%C3%A7%C3%A3o-tabagica?utm_medium=page_links,/booking-calendar/pt-cons-cessação-tabagica,/portugal/pt/services/deixar-de-fumar,portugal,pt,next.config rule index 259,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-cons-cessa%C3%A7%C3%A3o-tabagica?utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/deixar-de-fumar?utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/deixar-de-fumar?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-cons-de-medicina-geral-e-familiar?utm_medium=page_links,/booking-calendar/pt-cons-de-medicina-geral-e-familiar,/portugal/pt/services/medicina-geral-e-familiar,portugal,pt,next.config rule index 258,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-cons-de-medicina-geral-e-familiar?utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/medicina-geral-e-familiar?utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/medicina-geral-e-familiar?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-consulta-de-medicina-1?utm_medium=page_links,/booking-calendar/pt-consulta-de-medicina-1,/portugal/pt/services/consulta-medica,portugal,pt,next.config rule index 256,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-consulta-de-medicina-1?utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-medica?utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-cardiologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-cardiologia,/portugal/pt/services/consulta-cardiologia,portugal,pt,next.config rule index 261,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-cardiologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-cardiologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-cardiologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-dermatologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-dermatologia,/portugal/pt/services/consulta-dermatologia,portugal,pt,next.config rule index 263,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-dermatologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-dermatologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-dermatologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-endocrinologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-endocrinologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-endocrinologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-fisioterapia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-fisioterapia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-fisioterapia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-gen%25C3%25A9tica?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-gen%c3%a9tica,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-gen%25C3%25A9tica?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-geriatria?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-geriatria,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-geriatria?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-medicina?utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-medicina,/portugal/pt/services/consulta-medica,portugal,pt,next.config rule index 257,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-medicina?utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-medica?utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-neurologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-neurologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-neurologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-oncologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-oncologia,/portugal/pt/services/consulta-de-oncologia,portugal,pt,next.config rule index 265,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-oncologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-de-oncologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-de-oncologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-perda-de-peso?utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-perda-de-peso,/portugal/pt/services/perda-de-peso,portugal,pt,next.config rule index 272,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-perda-de-peso?utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/perda-de-peso?utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/perda-de-peso?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-pneumologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-pneumologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-pneumologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-psicologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-psicologia,/portugal/pt/services/consulta-de-psicologia,portugal,pt,next.config rule index 267,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-psicologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-de-psicologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-de-psicologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-psiquiatria?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-psiquiatria,/portugal/pt/services/consulta-de-psiquiatria,portugal,pt,next.config rule index 269,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-psiquiatria?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-de-psiquiatria?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-de-psiquiatria?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-reumatologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-reumatologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-reumatologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-urologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-urologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-urologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-venerologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-de-venerologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-de-venerologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-do-viajante-1?utm_medium=page_links,/booking-calendar/pt-medicare-consulta-do-viajante-1,/portugal/pt/services/consulta-do-viajante,portugal,pt,next.config rule index 253,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-do-viajante-1?utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante?utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-gastroenterologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-gastroenterologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-gastroenterologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-immunoalergologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-immunoalergologia,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-immunoalergologia?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-nutricionismo?utm_medium=page_links,/booking-calendar/pt-medicare-consulta-nutricionismo,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-nutricionismo?utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-ortop%25C3%25A9dica?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-ortop%c3%a9dica,/portugal/pt/book,portugal,pt,next.config rule index 343,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-ortop%25C3%25A9dica?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-pedi%25C3%25A1trica?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,/booking-calendar/pt-medicare-consulta-pedi%c3%a1trica,/portugal/pt/services/consulta-de-pediatria,portugal,pt,next.config rule index 270,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/pt-medicare-consulta-pedi%25C3%25A1trica?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links|https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,https://www.myglobalhealth.online/portugal/pt/book?location=31db2656-1bd1-4106-b154-7836f55b1e20&utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/referral-consultation?utm_medium=page_links,/booking-calendar/referral-consultation,/ireland/en/services/referral-and-investigations,ireland,en,next.config rule index 240,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/referral-consultation?utm_medium=page_links|https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations?utm_medium=page_links,https://www.myglobalhealth.online/ireland/en/services/referral-and-investigations?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/renova%25C3%25A7%25C3%25A3o-tratamento?utm_medium=page_links,/booking-calendar/renova%c3%a7%c3%a3o-tratamento,/portugal/pt/services/renovacao-de-tratamento,ireland,en,next.config rule index 273,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/renova%25C3%25A7%25C3%25A3o-tratamento?utm_medium=page_links|https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/renovacion-de-tratamiento?utm_medium=page_links,/booking-calendar/renovacion-de-tratamiento,/spain/es/services/renovacion-tratamiento-online,spain,es,next.config rule index 283,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/renovacion-de-tratamiento?utm_medium=page_links|https://www.myglobalhealth.online/spain/es/services/renovacion-tratamiento-online?utm_medium=page_links,https://www.myglobalhealth.online/spain/es/services/renovacion-tratamiento-online?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/respiratory-infections?utm_medium=page_links,/booking-calendar/respiratory-infections,/ireland/en/services/acute-medical-consultation,ireland,en,next.config rule index 243,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/respiratory-infections?utm_medium=page_links|https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation?utm_medium=page_links,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation?utm_medium=page_links,200,same_intent,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/reumathology-consultation?utm_medium=page_links,/booking-calendar/reumathology-consultation,/ireland/en/book,ireland,en,next.config rule index 350,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/reumathology-consultation?utm_medium=page_links|https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,https://www.myglobalhealth.online/ireland/en/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-diabet?utm_medium=page_links,/booking-calendar/ro-consulta%c8%9bie-diabet,/romania/ro/services/boli-cronice-online,romania,ro,next.config rule index 306,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-diabet?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-disfunc%25C8%259Bie-erectil%25C4%2583?utm_medium=page_links,/booking-calendar/ro-consulta%c8%9bie-disfunc%c8%9bie-erectil%c4%83,/romania/ro/services/sanatatea-barbatului-online,romania,ro,next.config rule index 313,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-disfunc%25C8%259Bie-erectil%25C4%2583?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-hipertensiune?utm_medium=page_links,/booking-calendar/ro-consulta%c8%9bie-hipertensiune,/romania/ro/services/boli-cronice-online,romania,ro,next.config rule index 307,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-hipertensiune?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-medic-de-familie?utm_medium=page_links,/booking-calendar/ro-consulta%c8%9bie-medic-de-familie,/romania/ro/services/medic-online-romania,romania,ro,next.config rule index 308,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-medic-de-familie?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-pentru-managementul-dure?utm_medium=page_links,/booking-calendar/ro-consulta%c8%9bie-pentru-managementul-dure,/romania/ro/services/evaluare-durere,romania,ro,next.config rule index 310,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-pentru-managementul-dure?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-pentru-migren%25C4%2583?utm_medium=page_links,/booking-calendar/ro-consulta%c8%9bie-pentru-migren%c4%83,/romania/ro/services/consultatie-neurologie,romania,ro,next.config rule index 301,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-pentru-migren%25C4%2583?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-respiratorie?utm_medium=page_links,/booking-calendar/ro-consulta%c8%9bie-respiratorie,/romania/ro/services/medic-online-romania,romania,ro,next.config rule index 309,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%25C8%259Bie-respiratorie?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
https://www.myglobalhealth.online/booking-calendar/ro-consulta%C8%9Bie-de-cardiologie?utm_medium=page_links,/booking-calendar/ro-consultație-de-cardiologie,/romania/ro/book,romania,ro,next.config rule index 342,0,0,1,308,1,https://www.myglobalhealth.online/booking-calendar/ro-consulta%C8%9Bie-de-cardiologie?utm_medium=page_links|https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,https://www.myglobalhealth.online/romania/ro/book?utm_medium=page_links,200,related_hub,no,pass,P3,No action.,seo/tracking/raw/2026-09-15/A8-migration/probe.jsonl
