inspected_at,url,verdict,coverage_state,indexing_state,robots_txt_state,page_fetch_state,last_crawl_time,crawled_as,google_canonical,user_canonical,canonical_match,mobile_usability_verdict,rich_results_verdict,rich_results_types,sitemap_listed,referring_urls_count,error
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/portugal/pt/tools/sore-throat-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-10T20:42:36Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/tools/sore-throat-checker,https://www.myglobalhealth.online/portugal/pt/tools/sore-throat-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/spain/es/tools/sore-throat-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-10T23:40:26Z,MOBILE,https://www.myglobalhealth.online/spain/es/tools/sore-throat-checker,https://www.myglobalhealth.online/spain/es/tools/sore-throat-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/romania/ro/tools/sore-throat-checker,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/brazil/pt/tools/sore-throat-checker,NEUTRAL,Crawled - currently not indexed,INDEXING_STATE_UNSPECIFIED,ALLOWED,SUCCESSFUL,2026-09-14T04:23:21Z,MOBILE,,,unknown,VERDICT_UNSPECIFIED,,,yes,10,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/en/blog/adult-adhd-assessment-ireland-public-private-routes,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:08:44Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/adult-adhd-assessment-ireland-public-private-routes,https://www.myglobalhealth.online/ireland/en/blog/adult-adhd-assessment-ireland-public-private-routes,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,4,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/cs/blog/vysetreni-adhd-u-dospelych-v-irsku-verejna-cesta-soukroma-cesta-a-co-se-skutecne,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:09:04Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/vysetreni-adhd-u-dospelych-v-irsku-verejna-cesta-soukroma-cesta-a-co-se-skutecne,https://www.myglobalhealth.online/ireland/cs/blog/vysetreni-adhd-u-dospelych-v-irsku-verejna-cesta-soukroma-cesta-a-co-se-skutecne,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/de/blog/adhs-diagnostik-bei-erwachsenen-in-irland-der-offentliche-weg-der-private-weg-un,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:09:13Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/adhs-diagnostik-bei-erwachsenen-in-irland-der-offentliche-weg-der-private-weg-un,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/es/blog/evaluacion-del-tdah-en-adultos-en-irlanda-la-via-publica-la-via-privada-y-que-oc,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:09:08Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/evaluacion-del-tdah-en-adultos-en-irlanda-la-via-publica-la-via-privada-y-que-oc,https://www.myglobalhealth.online/ireland/es/blog/evaluacion-del-tdah-en-adultos-en-irlanda-la-via-publica-la-via-privada-y-que-oc,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/pt/blog/avaliacao-de-phda-em-adultos-na-irlanda-a-via-publica-a-via-privada-e-o-que-acon,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:08:54Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/avaliacao-de-phda-em-adultos-na-irlanda-a-via-publica-a-via-privada-e-o-que-acon,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/ro/blog/evaluarea-adhd-la-adulti-in-irlanda-calea-publica-calea-privata-si-ce-se-intampl,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:08:49Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/evaluarea-adhd-la-adulti-in-irlanda-calea-publica-calea-privata-si-ce-se-intampl,https://www.myglobalhealth.online/ireland/ro/blog/evaluarea-adhd-la-adulti-in-irlanda-calea-publica-calea-privata-si-ce-se-intampl,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T15:30:30Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-vyse-davky-dane-termin,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-betrag-zahlung-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-31T04:34:00Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-betrag-zahlung-2026,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-betrag-zahlung-2026,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-cuantia-pago-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-29T19:00:37Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-cuantia-pago-2026,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T11:27:32Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-suma-plata-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-29T18:54:40Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-suma-plata-2026,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T00:48:05Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-jak-zazadat,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-12T23:44:24Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-jak-zazadat,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-jak-zazadat,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T12:01:19Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-como-solicitarlo,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-10T18:45:07Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-como-solicitarlo,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-como-solicitarlo,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-como-requerer,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T11:20:32Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-como-requerer,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-cum-soliciti,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T16:44:33Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-cum-soliciti,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-cum-soliciti,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/en/blog/blood-tests-dublin-what-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-11T17:29:57Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/blood-tests-dublin-what-to-know,https://www.myglobalhealth.online/ireland/en/blog/blood-tests-dublin-what-to-know,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/cs/blog/krevni-testy-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-09T14:39:00Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/krevni-testy-dublin,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/de/blog/bluttest-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-12T11:17:23Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/bluttest-dublin,https://www.myglobalhealth.online/ireland/de/blog/bluttest-dublin,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/es/blog/analisis-de-sangre-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-20T21:00:39Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/analisis-de-sangre-dublin,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/pt/blog/analises-de-sangue-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-09T14:30:59Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/analises-de-sangue-dublin,https://www.myglobalhealth.online/ireland/pt/blog/analises-de-sangue-dublin,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/ro/blog/analize-de-sange-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-09T11:43:57Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/analize-de-sange-dublin,https://www.myglobalhealth.online/ireland/ro/blog/analize-de-sange-dublin,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/en/blog/when-to-see-a-gp-online-vs-in-person,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T06:42:52Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/when-to-see-a-gp-online-vs-in-person,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,5,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/cs/blog/online-prakticky-lekar-nebo-osobni-navsteva-pruvodce-telemedicinou-a-akutni-peci,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T04:21:08Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/online-prakticky-lekar-nebo-osobni-navsteva-pruvodce-telemedicinou-a-akutni-peci,https://www.myglobalhealth.online/ireland/cs/blog/online-prakticky-lekar-nebo-osobni-navsteva-pruvodce-telemedicinou-a-akutni-peci,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/de/blog/online-arzt-oder-vor-ort-symptomleitfaden-zu-telemedizin-und-notfallversorgung,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,4,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/es/blog/medico-online-o-presencial-guia-por-sintomas-sobre-telemedicina-y-urgencias,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:33:44Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/medico-online-o-presencial-guia-por-sintomas-sobre-telemedicina-y-urgencias,https://www.myglobalhealth.online/ireland/es/blog/medico-online-o-presencial-guia-por-sintomas-sobre-telemedicina-y-urgencias,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/pt/blog/medico-online-ou-consulta-presencial-guia-de-sintomas-para-telemedicina-e-urgenc,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T22:00:27Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/medico-online-ou-consulta-presencial-guia-de-sintomas-para-telemedicina-e-urgenc,https://www.myglobalhealth.online/ireland/pt/blog/medico-online-ou-consulta-presencial-guia-de-sintomas-para-telemedicina-e-urgenc,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/ro/blog/medic-online-sau-consultatie-in-persoana-ghid-dupa-simptome-pentru-telemedicina-,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:32:00Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/medic-online-sau-consultatie-in-persoana-ghid-dupa-simptome-pentru-telemedicina-,https://www.myglobalhealth.online/ireland/ro/blog/medic-online-sau-consultatie-in-persoana-ghid-dupa-simptome-pentru-telemedicina-,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-31T17:29:53Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights,https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/cs/blog/jak-ziskat-online-potvrzeni-o-pracovni-neschopnosti-v-irsku,NEUTRAL,"Duplicate, Google chose different canonical than user",INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:31:42Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/sick-certificate-ireland-employee-rights,https://www.myglobalhealth.online/ireland/cs/blog/jak-ziskat-online-potvrzeni-o-pracovni-neschopnosti-v-irsku,no,VERDICT_UNSPECIFIED,,,yes,2,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/de/blog/online-krankschreibung-in-irland-so-funktioniert-es,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/es/blog/como-obtener-un-parte-de-baja-online-en-irlanda,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T03:49:21Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/como-obtener-un-parte-de-baja-online-en-irlanda,https://www.myglobalhealth.online/ireland/es/blog/como-obtener-un-parte-de-baja-online-en-irlanda,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/pt/blog/como-obter-um-atestado-medico-online-na-irlanda,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:31:51Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/como-obter-um-atestado-medico-online-na-irlanda,https://www.myglobalhealth.online/ireland/pt/blog/como-obter-um-atestado-medico-online-na-irlanda,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/ro/blog/cum-obtii-online-un-certificat-medical-pentru-serviciu-in-irlanda,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:28:39Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/cum-obtii-online-un-certificat-medical-pentru-serviciu-in-irlanda,https://www.myglobalhealth.online/ireland/ro/blog/cum-obtii-online-un-certificat-medical-pentru-serviciu-in-irlanda,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/en/blog/diabetes-a-silent-disease,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-26T08:47:25Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/diabetes-a-silent-disease,https://www.myglobalhealth.online/ireland/en/blog/diabetes-a-silent-disease,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/cs/blog/diabetes-jako-ticha-nemoc,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T18:06:56Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/diabetes-jako-ticha-nemoc,https://www.myglobalhealth.online/ireland/cs/blog/diabetes-jako-ticha-nemoc,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:33:14Z,https://www.myglobalhealth.online/ireland/de/blog/diabetes-die-stille-krankheit-3,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:14:56Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/diabetes-die-stille-krankheit-3,https://www.myglobalhealth.online/ireland/de/blog/diabetes-die-stille-krankheit-3,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/es/blog/la-diabetes-una-enfermedad-silenciosa,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T20:50:16Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/la-diabetes-una-enfermedad-silenciosa,https://www.myglobalhealth.online/ireland/es/blog/la-diabetes-una-enfermedad-silenciosa,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/pt/blog/diabetes-a-doenca-silenciosa-2,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T01:43:20Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/diabetes-a-doenca-silenciosa-2,https://www.myglobalhealth.online/ireland/pt/blog/diabetes-a-doenca-silenciosa-2,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/ro/blog/diabetul-o-boala-tacuta,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T18:35:55Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/diabetul-o-boala-tacuta,https://www.myglobalhealth.online/ireland/ro/blog/diabetul-o-boala-tacuta,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-28T19:03:21Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,4,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/cs/blog/nemoc-rukou-nohou-a-ust-priznaky-a-lecba,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T18:31:18Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/nemoc-rukou-nohou-a-ust-priznaky-a-lecba,https://www.myglobalhealth.online/ireland/cs/blog/nemoc-rukou-nohou-a-ust-priznaky-a-lecba,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/de/blog/hand-fuss-mund-krankheit-anzeichen-und-behandlung,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:30:49Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/hand-fuss-mund-krankheit-anzeichen-und-behandlung,https://www.myglobalhealth.online/ireland/de/blog/hand-fuss-mund-krankheit-anzeichen-und-behandlung,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/es/blog/enfermedad-mano-pie-boca-signos-y-tratamiento,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:33:06Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/enfermedad-mano-pie-boca-signos-y-tratamiento,https://www.myglobalhealth.online/ireland/es/blog/enfermedad-mano-pie-boca-signos-y-tratamiento,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/pt/blog/doenca-mao-pe-boca-sinais-e-tratamento,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T18:30:36Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/doenca-mao-pe-boca-sinais-e-tratamento,https://www.myglobalhealth.online/ireland/pt/blog/doenca-mao-pe-boca-sinais-e-tratamento,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/ireland/ro/blog/boala-mana-gura-picior-semne-si-tratament,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-25T21:57:35Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/boala-mana-gura-picior-semne-si-tratament,https://www.myglobalhealth.online/ireland/ro/blog/boala-mana-gura-picior-semne-si-tratament,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,
2026-09-15T05:35:13Z,https://www.myglobalhealth.online/czechia/cs/blog/neschopenka-vychazky-pravidla-kontrola,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,0,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/de/blog/ausgehzeiten-bei-krankschreibung-wie-viele-stunden-wann-die-kontrolle-kommt-und,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,1,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/en/blog/outings-during-sick-leave-how-many-hours-when-inspections-happen-and-what-if-the,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T09:15:14Z,MOBILE,https://www.myglobalhealth.online/czechia/en/blog/outings-during-sick-leave-how-many-hours-when-inspections-happen-and-what-if-the,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
2026-09-15T05:37:08Z,https://www.myglobalhealth.online/czechia/es/blog/salidas-durante-la-baja-medica-cuantas-horas-cuando-llega-la-inspeccion-y-que-ha,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T20:57:55Z,MOBILE,https://www.myglobalhealth.online/czechia/es/blog/salidas-durante-la-baja-medica-cuantas-horas-cuando-llega-la-inspeccion-y-que-ha,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,
