seed,source,used_fallback,keyword,search_volume,keyword_difficulty,cpc,competition,intent,trend_json
neschopenka online,ideas,true,online psychologie,90,62,2.34,0.7,informational,"[{""year"":2026,""month"":7,""searchVolume"":70},{""year"":2026,""month"":6,""searchVolume"":70},{""year"":2026,""month"":5,""searchVolume"":70},{""year"":2026,""month"":4,""searchVolume"":70},{""year"":2026,""month"":3,""searchVolume"":90},{""year"":2026,""month"":2,""searchVolume"":90},{""year"":2026,""month"":1,""searchVolume"":110},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":90},{""year"":2025,""month"":10,""searchVolume"":90},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,nezne vlny online,70,0,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":40},{""year"":2026,""month"":3,""searchVolume"":70},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":110},{""year"":2025,""month"":12,""searchVolume"":110},{""year"":2025,""month"":11,""searchVolume"":320},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":50},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,mše online vnorovy,70,2,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":50},{""year"":2026,""month"":6,""searchVolume"":110},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":50},{""year"":2026,""month"":3,""searchVolume"":90},{""year"":2026,""month"":2,""searchVolume"":70},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":50},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":110},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,nanda diagnózy online,70,0,,0.38,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":40},{""year"":2026,""month"":5,""searchVolume"":90},{""year"":2026,""month"":4,""searchVolume"":90},{""year"":2026,""month"":3,""searchVolume"":70},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":50},{""year"":2025,""month"":11,""searchVolume"":90},{""year"":2025,""month"":10,""searchVolume"":110},{""year"":2025,""month"":9,""searchVolume"":110},{""year"":2025,""month"":8,""searchVolume"":30}]"
neschopenka online,ideas,true,anastázie online,50,0,1.14,0.02,informational,"[{""year"":2026,""month"":7,""searchVolume"":50},{""year"":2026,""month"":6,""searchVolume"":30},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":90},{""year"":2025,""month"":12,""searchVolume"":140},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":50},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,masáž online rezervace,50,,1.89,0.53,transactional,"[{""year"":2026,""month"":7,""searchVolume"":70},{""year"":2026,""month"":6,""searchVolume"":40},{""year"":2026,""month"":5,""searchVolume"":50},{""year"":2026,""month"":4,""searchVolume"":40},{""year"":2026,""month"":3,""searchVolume"":50},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":40},{""year"":2025,""month"":11,""searchVolume"":70},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":110}]"
neschopenka online,ideas,true,atmosferický tlak online,50,,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":50},{""year"":2026,""month"":6,""searchVolume"":40},{""year"":2026,""month"":5,""searchVolume"":70},{""year"":2026,""month"":4,""searchVolume"":50},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":30}]"
neschopenka online,ideas,true,masáže online rezervace,50,,1.89,0.53,transactional,"[{""year"":2026,""month"":7,""searchVolume"":70},{""year"":2026,""month"":6,""searchVolume"":40},{""year"":2026,""month"":5,""searchVolume"":50},{""year"":2026,""month"":4,""searchVolume"":40},{""year"":2026,""month"":3,""searchVolume"":50},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":40},{""year"":2025,""month"":11,""searchVolume"":70},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":110}]"
neschopenka online,ideas,true,online rozvrh,40,,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":140},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,kava online,40,78,4.85,1,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":50},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,smysl pro tumor online,50,0,,0.03,informational,"[{""year"":2026,""month"":7,""searchVolume"":40},{""year"":2026,""month"":6,""searchVolume"":50},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":70},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":50}]"
neschopenka online,ideas,true,dr max online poradna,50,25,0.68,0.11,navigational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":30},{""year"":2026,""month"":5,""searchVolume"":50},{""year"":2026,""month"":4,""searchVolume"":50},{""year"":2026,""month"":3,""searchVolume"":70},{""year"":2026,""month"":2,""searchVolume"":70},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":40},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":50},{""year"":2025,""month"":8,""searchVolume"":50}]"
neschopenka online,ideas,true,online doktor 24/7,50,,0.53,0.16,informational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":30},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":90},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":50}]"
neschopenka online,ideas,true,farma 13 online,40,0,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":90},{""year"":2025,""month"":11,""searchVolume"":90},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":110},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,agresivní virus online,40,,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":50},{""year"":2026,""month"":3,""searchVolume"":30},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":40},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":90}]"
neschopenka online,ideas,true,mvcr objednani online,40,26,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":70},{""year"":2026,""month"":6,""searchVolume"":50},{""year"":2026,""month"":5,""searchVolume"":50},{""year"":2026,""month"":4,""searchVolume"":40},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":70},{""year"":2026,""month"":1,""searchVolume"":110},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
neschopenka online,ideas,true,ozempic prodej online,40,,0.36,0.23,transactional,"[{""year"":2026,""month"":7,""searchVolume"":110},{""year"":2026,""month"":6,""searchVolume"":110},{""year"":2026,""month"":5,""searchVolume"":110},{""year"":2026,""month"":4,""searchVolume"":90},{""year"":2026,""month"":3,""searchVolume"":70},{""year"":2026,""month"":2,""searchVolume"":0},{""year"":2026,""month"":1,""searchVolume"":0},{""year"":2025,""month"":12,""searchVolume"":0},{""year"":2025,""month"":11,""searchVolume"":0},{""year"":2025,""month"":10,""searchVolume"":0},{""year"":2025,""month"":9,""searchVolume"":0},{""year"":2025,""month"":8,""searchVolume"":0}]"
neschopenka online,ideas,true,sexuálna výchova online,40,6,,0.01,informational,"[{""year"":2026,""month"":7,""searchVolume"":50},{""year"":2026,""month"":6,""searchVolume"":30},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":40},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":30},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":90}]"
neschopenka online,ideas,true,koronavirus online,30,46,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":40},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":50},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":50}]"
neschopenka online,ideas,true,vzp proplácení očkování online,40,14,,0,transactional,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":30},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":50},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":50},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,doktoři z počátků online,40,15,0.52,0.04,informational,"[{""year"":2026,""month"":7,""searchVolume"":210},{""year"":2026,""month"":6,""searchVolume"":30},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":30},{""year"":2025,""month"":8,""searchVolume"":20}]"
neschopenka online,ideas,true,online pohotovost karlovarský kraj,40,10,0.43,0.03,navigational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":90},{""year"":2025,""month"":12,""searchVolume"":90},{""year"":2025,""month"":11,""searchVolume"":40},{""year"":2025,""month"":10,""searchVolume"":50},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,pramen mládí online,30,,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":40},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,pravdivé lži online,30,0,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":30}]"
neschopenka online,ideas,true,vzp online objednání praha 4,40,,,0,transactional,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":50},{""year"":2026,""month"":3,""searchVolume"":70},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":30},{""year"":2025,""month"":12,""searchVolume"":30},{""year"":2025,""month"":11,""searchVolume"":40},{""year"":2025,""month"":10,""searchVolume"":30},{""year"":2025,""month"":9,""searchVolume"":40},{""year"":2025,""month"":8,""searchVolume"":20}]"
neschopenka online,ideas,true,mentalista online dily,30,38,,,navigational,"[{""year"":2026,""month"":7,""searchVolume"":0},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":50},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":50},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
neschopenka online,ideas,true,farma 12 online,30,11,,0.04,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":50},{""year"":2025,""month"":11,""searchVolume"":70},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,online recept na leky,30,,1.83,0.18,transactional,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":30},{""year"":2025,""month"":12,""searchVolume"":30},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":30},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,online recepty na leky,30,,1.83,0.18,informational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":30},{""year"":2025,""month"":12,""searchVolume"":30},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":30},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,ossz zlín objednání online,30,,,0,transactional,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":50},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
neschopenka online,ideas,true,mssz brno online objednání,30,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":50},{""year"":2026,""month"":6,""searchVolume"":70},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":50},{""year"":2026,""month"":3,""searchVolume"":50},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
neschopenka online,ideas,true,zhubni nebo přiber online,30,0,,0,transactional,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":50}]"
neschopenka online,ideas,true,v pasti online cz,30,1,,0.04,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":30},{""year"":2025,""month"":11,""searchVolume"":40},{""year"":2025,""month"":10,""searchVolume"":50},{""year"":2025,""month"":9,""searchVolume"":50},{""year"":2025,""month"":8,""searchVolume"":70}]"
neschopenka online,ideas,true,anatomie života online zdarma,30,42,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":110},{""year"":2025,""month"":9,""searchVolume"":90},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,dechovky online,20,,0.01,0.09,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":30}]"
neschopenka online,ideas,true,ozempic online,20,,0.48,0.07,transactional,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":30},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":30},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
neschopenka online,ideas,true,insomnie online,20,45,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":40},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":20}]"
neschopenka online,ideas,true,ucho online,20,,,0.02,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":20}]"
neschopenka online,ideas,true,online biologie,20,40,0.69,0.06,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":10}]"
neschopenka online,ideas,true,mediciovci online,20,,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":20}]"
neschopenka online,ideas,true,doc.martin online,20,43,,0.03,navigational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":30},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":40}]"
neschopenka online,ideas,true,medici online,20,44,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":20}]"
