seed,source,used_fallback,keyword,search_volume,keyword_difficulty,cpc,competition,intent,trend_json
obnovení receptu online,ideas,true,rodné číslo online,10,1,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,projekt power online,10,43,,,informational,"[{""year"":2026,""month"":7,""searchVolume"":0},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":0},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":0},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,zemské desky online,10,,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,verejne zakazky online,10,,,,navigational,"[{""year"":2026,""month"":7,""searchVolume"":0},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,kontakt 1997 online,10,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,zelená léta online,,,,,commercial,"[{""year"":2026,""month"":5,""searchVolume"":0},{""year"":2026,""month"":4,""searchVolume"":0},{""year"":2026,""month"":3,""searchVolume"":0},{""year"":2026,""month"":2,""searchVolume"":0},{""year"":2026,""month"":1,""searchVolume"":0},{""year"":2025,""month"":12,""searchVolume"":0},{""year"":2025,""month"":11,""searchVolume"":0},{""year"":2025,""month"":10,""searchVolume"":0},{""year"":2025,""month"":9,""searchVolume"":0},{""year"":2025,""month"":8,""searchVolume"":0},{""year"":2025,""month"":7,""searchVolume"":0},{""year"":2025,""month"":6,""searchVolume"":0}]"
obnovení receptu online,ideas,true,města obce online,10,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,určitě možná online,10,42,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,bezva finta online,40,40,,0.01,informational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":40},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":30},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":90},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":50},{""year"":2025,""month"":8,""searchVolume"":30}]"
obnovení receptu online,ideas,true,soutěž online,260,16,3.5,0.17,informational,"[{""year"":2026,""month"":7,""searchVolume"":170},{""year"":2026,""month"":6,""searchVolume"":210},{""year"":2026,""month"":5,""searchVolume"":210},{""year"":2026,""month"":4,""searchVolume"":170},{""year"":2026,""month"":3,""searchVolume"":260},{""year"":2026,""month"":2,""searchVolume"":260},{""year"":2026,""month"":1,""searchVolume"":260},{""year"":2025,""month"":12,""searchVolume"":260},{""year"":2025,""month"":11,""searchVolume"":390},{""year"":2025,""month"":10,""searchVolume"":390},{""year"":2025,""month"":9,""searchVolume"":210},{""year"":2025,""month"":8,""searchVolume"":140}]"
obnovení receptu online,ideas,true,interview s upírem online,50,0,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":40},{""year"":2026,""month"":6,""searchVolume"":50},{""year"":2026,""month"":5,""searchVolume"":20},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":50},{""year"":2025,""month"":11,""searchVolume"":70},{""year"":2025,""month"":10,""searchVolume"":110},{""year"":2025,""month"":9,""searchVolume"":50},{""year"":2025,""month"":8,""searchVolume"":50}]"
obnovení receptu online,ideas,true,andělský podíl online,10,,,0,commercial,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":0},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":0},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,musíme si pomáhat online,50,44,,0.07,informational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":30},{""year"":2026,""month"":5,""searchVolume"":50},{""year"":2026,""month"":4,""searchVolume"":50},{""year"":2026,""month"":3,""searchVolume"":70},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":70},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":50},{""year"":2025,""month"":9,""searchVolume"":30},{""year"":2025,""month"":8,""searchVolume"":30}]"
obnovení receptu online,ideas,true,příšerky sro online cz,40,0,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":30},{""year"":2026,""month"":2,""searchVolume"":30},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":30},{""year"":2025,""month"":11,""searchVolume"":70},{""year"":2025,""month"":10,""searchVolume"":90},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":70}]"
obnovení receptu online,ideas,true,zaměstnanec měsíce online cz,20,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":40},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":40}]"
obnovení receptu online,ideas,true,úředně ověřený podpis online,10,,1.91,0.58,transactional,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":0},{""year"":2026,""month"":1,""searchVolume"":0},{""year"":2025,""month"":12,""searchVolume"":0},{""year"":2025,""month"":11,""searchVolume"":0},{""year"":2025,""month"":10,""searchVolume"":0},{""year"":2025,""month"":9,""searchVolume"":0},{""year"":2025,""month"":8,""searchVolume"":0}]"
obnovení receptu online,ideas,true,v oku tornáda online,20,11,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":20},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":30},{""year"":2026,""month"":3,""searchVolume"":30},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":20}]"
obnovení receptu online,ideas,true,zrození pana účetního online,20,,,0.04,transactional,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,uno online pro dva,10,,,,navigational,"[{""year"":2026,""month"":7,""searchVolume"":0},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,eve online cz korporace,10,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":0},{""year"":2025,""month"":12,""searchVolume"":0},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,online věštírna,590,21,1.48,0.19,informational,"[{""year"":2026,""month"":7,""searchVolume"":720},{""year"":2026,""month"":6,""searchVolume"":720},{""year"":2026,""month"":5,""searchVolume"":590},{""year"":2026,""month"":4,""searchVolume"":590},{""year"":2026,""month"":3,""searchVolume"":720},{""year"":2026,""month"":2,""searchVolume"":590},{""year"":2026,""month"":1,""searchVolume"":480},{""year"":2025,""month"":12,""searchVolume"":480},{""year"":2025,""month"":11,""searchVolume"":390},{""year"":2025,""month"":10,""searchVolume"":390},{""year"":2025,""month"":9,""searchVolume"":390},{""year"":2025,""month"":8,""searchVolume"":390}]"
obnovení receptu online,ideas,true,social network online cz,10,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,srážky online,590,96,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":1000},{""year"":2026,""month"":6,""searchVolume"":1300},{""year"":2026,""month"":5,""searchVolume"":880},{""year"":2026,""month"":4,""searchVolume"":390},{""year"":2026,""month"":3,""searchVolume"":210},{""year"":2026,""month"":2,""searchVolume"":260},{""year"":2026,""month"":1,""searchVolume"":320},{""year"":2025,""month"":12,""searchVolume"":170},{""year"":2025,""month"":11,""searchVolume"":260},{""year"":2025,""month"":10,""searchVolume"":390},{""year"":2025,""month"":9,""searchVolume"":590},{""year"":2025,""month"":8,""searchVolume"":720}]"
obnovení receptu online,ideas,true,mistři aukcí online cz,10,,,,navigational,"[{""year"":2026,""month"":7,""searchVolume"":0},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":20},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,povinně nezadaný online cz,10,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":0},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,minority report online cz,20,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":0},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":50},{""year"":2025,""month"":10,""searchVolume"":70},{""year"":2025,""month"":9,""searchVolume"":30},{""year"":2025,""month"":8,""searchVolume"":40}]"
obnovení receptu online,ideas,true,dannyho parťáci online cz,20,,,0.03,navigational,"[{""year"":2026,""month"":7,""searchVolume"":30},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":0},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":30},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":70}]"
obnovení receptu online,ideas,true,hendl kvalitativní výzkum online,10,,0.46,0.3,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":30},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":10},{""year"":2025,""month"":10,""searchVolume"":10},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,projekt x cz online,20,0,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":10},{""year"":2026,""month"":1,""searchVolume"":30},{""year"":2025,""month"":12,""searchVolume"":30},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":30},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":10}]"
obnovení receptu online,ideas,true,kytky online,210,49,6.03,1,navigational,"[{""year"":2026,""month"":7,""searchVolume"":170},{""year"":2026,""month"":6,""searchVolume"":170},{""year"":2026,""month"":5,""searchVolume"":260},{""year"":2026,""month"":4,""searchVolume"":210},{""year"":2026,""month"":3,""searchVolume"":260},{""year"":2026,""month"":2,""searchVolume"":320},{""year"":2026,""month"":1,""searchVolume"":210},{""year"":2025,""month"":12,""searchVolume"":140},{""year"":2025,""month"":11,""searchVolume"":170},{""year"":2025,""month"":10,""searchVolume"":210},{""year"":2025,""month"":9,""searchVolume"":170},{""year"":2025,""month"":8,""searchVolume"":210}]"
obnovení receptu online,ideas,true,after přiznání online cz,50,0,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":140},{""year"":2025,""month"":10,""searchVolume"":170},{""year"":2025,""month"":9,""searchVolume"":90},{""year"":2025,""month"":8,""searchVolume"":90}]"
obnovení receptu online,ideas,true,online formulář,210,12,1.6,0.34,navigational,"[{""year"":2026,""month"":7,""searchVolume"":70},{""year"":2026,""month"":6,""searchVolume"":110},{""year"":2026,""month"":5,""searchVolume"":90},{""year"":2026,""month"":4,""searchVolume"":210},{""year"":2026,""month"":3,""searchVolume"":260},{""year"":2026,""month"":2,""searchVolume"":260},{""year"":2026,""month"":1,""searchVolume"":390},{""year"":2025,""month"":12,""searchVolume"":260},{""year"":2025,""month"":11,""searchVolume"":170},{""year"":2025,""month"":10,""searchVolume"":210},{""year"":2025,""month"":9,""searchVolume"":390},{""year"":2025,""month"":8,""searchVolume"":260}]"
obnovení receptu online,ideas,true,formulář online,210,16,1.6,0.34,navigational,"[{""year"":2026,""month"":7,""searchVolume"":70},{""year"":2026,""month"":6,""searchVolume"":110},{""year"":2026,""month"":5,""searchVolume"":90},{""year"":2026,""month"":4,""searchVolume"":210},{""year"":2026,""month"":3,""searchVolume"":260},{""year"":2026,""month"":2,""searchVolume"":260},{""year"":2026,""month"":1,""searchVolume"":390},{""year"":2025,""month"":12,""searchVolume"":260},{""year"":2025,""month"":11,""searchVolume"":170},{""year"":2025,""month"":10,""searchVolume"":210},{""year"":2025,""month"":9,""searchVolume"":390},{""year"":2025,""month"":8,""searchVolume"":260}]"
obnovení receptu online,ideas,true,az po usi online,50,12,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":90},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":30},{""year"":2026,""month"":4,""searchVolume"":40},{""year"":2026,""month"":3,""searchVolume"":70},{""year"":2026,""month"":2,""searchVolume"":50},{""year"":2026,""month"":1,""searchVolume"":50},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":40},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":70},{""year"":2025,""month"":8,""searchVolume"":40}]"
obnovení receptu online,ideas,true,online přihlášení na úřad práce,70,24,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":70},{""year"":2026,""month"":6,""searchVolume"":70},{""year"":2026,""month"":5,""searchVolume"":50},{""year"":2026,""month"":4,""searchVolume"":40},{""year"":2026,""month"":3,""searchVolume"":40},{""year"":2026,""month"":2,""searchVolume"":40},{""year"":2026,""month"":1,""searchVolume"":110},{""year"":2025,""month"":12,""searchVolume"":70},{""year"":2025,""month"":11,""searchVolume"":90},{""year"":2025,""month"":10,""searchVolume"":90},{""year"":2025,""month"":9,""searchVolume"":90},{""year"":2025,""month"":8,""searchVolume"":70}]"
obnovení receptu online,ideas,true,office online cz titulky,,,,,transactional,"[{""year"":2026,""month"":5,""searchVolume"":0},{""year"":2026,""month"":4,""searchVolume"":0},{""year"":2026,""month"":3,""searchVolume"":0},{""year"":2026,""month"":2,""searchVolume"":0},{""year"":2026,""month"":1,""searchVolume"":0},{""year"":2025,""month"":12,""searchVolume"":0},{""year"":2025,""month"":11,""searchVolume"":0},{""year"":2025,""month"":10,""searchVolume"":0},{""year"":2025,""month"":9,""searchVolume"":0},{""year"":2025,""month"":8,""searchVolume"":0},{""year"":2025,""month"":7,""searchVolume"":0},{""year"":2025,""month"":6,""searchVolume"":0}]"
obnovení receptu online,ideas,true,online kytky,210,29,6.03,1,navigational,"[{""year"":2026,""month"":7,""searchVolume"":170},{""year"":2026,""month"":6,""searchVolume"":170},{""year"":2026,""month"":5,""searchVolume"":260},{""year"":2026,""month"":4,""searchVolume"":210},{""year"":2026,""month"":3,""searchVolume"":260},{""year"":2026,""month"":2,""searchVolume"":320},{""year"":2026,""month"":1,""searchVolume"":210},{""year"":2025,""month"":12,""searchVolume"":140},{""year"":2025,""month"":11,""searchVolume"":170},{""year"":2025,""month"":10,""searchVolume"":210},{""year"":2025,""month"":9,""searchVolume"":170},{""year"":2025,""month"":8,""searchVolume"":210}]"
obnovení receptu online,ideas,true,interview s upírem online cz,20,,,0,navigational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":10},{""year"":2026,""month"":5,""searchVolume"":40},{""year"":2026,""month"":4,""searchVolume"":20},{""year"":2026,""month"":3,""searchVolume"":10},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":10},{""year"":2025,""month"":12,""searchVolume"":10},{""year"":2025,""month"":11,""searchVolume"":30},{""year"":2025,""month"":10,""searchVolume"":50},{""year"":2025,""month"":9,""searchVolume"":20},{""year"":2025,""month"":8,""searchVolume"":20}]"
obnovení receptu online,ideas,true,cesta domů online,260,10,0.13,0.11,navigational,"[{""year"":2026,""month"":7,""searchVolume"":170},{""year"":2026,""month"":6,""searchVolume"":210},{""year"":2026,""month"":5,""searchVolume"":260},{""year"":2026,""month"":4,""searchVolume"":590},{""year"":2026,""month"":3,""searchVolume"":720},{""year"":2026,""month"":2,""searchVolume"":390},{""year"":2026,""month"":1,""searchVolume"":170},{""year"":2025,""month"":12,""searchVolume"":90},{""year"":2025,""month"":11,""searchVolume"":90},{""year"":2025,""month"":10,""searchVolume"":140},{""year"":2025,""month"":9,""searchVolume"":90},{""year"":2025,""month"":8,""searchVolume"":210}]"
obnovení receptu online,ideas,true,pí a jeho život online,20,40,,0,informational,"[{""year"":2026,""month"":7,""searchVolume"":10},{""year"":2026,""month"":6,""searchVolume"":20},{""year"":2026,""month"":5,""searchVolume"":10},{""year"":2026,""month"":4,""searchVolume"":10},{""year"":2026,""month"":3,""searchVolume"":20},{""year"":2026,""month"":2,""searchVolume"":20},{""year"":2026,""month"":1,""searchVolume"":40},{""year"":2025,""month"":12,""searchVolume"":20},{""year"":2025,""month"":11,""searchVolume"":20},{""year"":2025,""month"":10,""searchVolume"":20},{""year"":2025,""month"":9,""searchVolume"":10},{""year"":2025,""month"":8,""searchVolume"":20}]"
obnovení receptu online,ideas,true,lidice online,170,0,0.29,0.02,navigational,"[{""year"":2026,""month"":7,""searchVolume"":110},{""year"":2026,""month"":6,""searchVolume"":390},{""year"":2026,""month"":5,""searchVolume"":320},{""year"":2026,""month"":4,""searchVolume"":170},{""year"":2026,""month"":3,""searchVolume"":110},{""year"":2026,""month"":2,""searchVolume"":110},{""year"":2026,""month"":1,""searchVolume"":170},{""year"":2025,""month"":12,""searchVolume"":90},{""year"":2025,""month"":11,""searchVolume"":140},{""year"":2025,""month"":10,""searchVolume"":110},{""year"":2025,""month"":9,""searchVolume"":90},{""year"":2025,""month"":8,""searchVolume"":90}]"
obnovení receptu online,ideas,true,čertoviny online,170,0,0.87,0.02,informational,"[{""year"":2026,""month"":7,""searchVolume"":320},{""year"":2026,""month"":6,""searchVolume"":170},{""year"":2026,""month"":5,""searchVolume"":210},{""year"":2026,""month"":4,""searchVolume"":170},{""year"":2026,""month"":3,""searchVolume"":170},{""year"":2026,""month"":2,""searchVolume"":140},{""year"":2026,""month"":1,""searchVolume"":260},{""year"":2025,""month"":12,""searchVolume"":480},{""year"":2025,""month"":11,""searchVolume"":70},{""year"":2025,""month"":10,""searchVolume"":40},{""year"":2025,""month"":9,""searchVolume"":50},{""year"":2025,""month"":8,""searchVolume"":70}]"
