"url","locale","source_status","review_status","reviewer_name","reviewed_at","approved_sha256","draft_sha256","claims_requiring_review","source","notes"
"https://www.myglobalhealth.online/romania/es/services/medicina-calatoriei","es","current public source captured","editorial/source review complete; publication pending","","","","57978cca19587b3e054c47ecbc4eae5f0c18a312ce16ee26e69779270a88b613","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-medicina-calatoriei-ES.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/es/services/reinnoire-tratament","es","current public source captured","editorial/source review complete; publication pending","","","","4eb54a182956a6757b15f798e405dd2157774a762b36c5d82c237a0d14f88515","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-reinnoire-tratament-ES.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/es/services/sanatate-mintala-online","es","current public source captured","editorial/source review complete; publication pending","","","","847a7aaeb1b0410037772d5c58e7728389e79f2ee370b699cc3aed97792a7cfa","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatate-mintala-online-ES.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/es/services/sanatatea-barbatului-online","es","current public source captured","editorial/source review complete; publication pending","","","","e03f33d4c0f8ab7714799508a06e59451c21c1786e21e6393c64597445b976df","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatatea-barbatului-online-ES.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/es/services/sanatatea-femeii-online","es","current public source captured","editorial/source review complete; publication pending","","","","1352b469663d1162af7388f1dd2d5b80096911b1e6303510fa91223353253a35","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatatea-femeii-online-ES.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/es/services/trimiteri-si-investigatii","es","current public source captured","editorial/source review complete; publication pending","","","","c3054e68c84b4a77ebb5a65720687383ac1678a8010f6a701bb1d56455c081fc","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-trimiteri-si-investigatii-ES.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/doctors/dr-alexandra-palaga","pt","current public source captured","editorial/source review complete; publication pending","","","","23802414916a775cb5009bcb447572ef487aea79d99cf93a276d92ff95e00be8","credentials, regulated specialty, cross-market FAQ ownership","raw/api/doctors-dr-alexandra-palaga-PT.json","Correct booking language/availability; narrow pediatric emergency scope; fix Palaga name typo where present. Other credential claims retained pending evidence."
"https://www.myglobalhealth.online/romania/pt/doctors/dr-andreea-lorena-bica","pt","current public source captured","editorial/source review complete; publication pending","","","","fbeaec196176ed8e02e3be6099db7e5e29540349f15e73a88fa786ce27fe8745","credentials, regulated specialty, cross-market FAQ ownership","raw/api/doctors-dr-andreea-lorena-bica-PT.json","Correct booking language/availability; narrow pediatric emergency scope; fix Palaga name typo where present. Other credential claims retained pending evidence."
"https://www.myglobalhealth.online/romania/pt/doctors/dr-robert-gabriel-brindus","pt","current public source captured","editorial/source review complete; publication pending","","","","5da0c5afa73befc9a126b3e4858ba6a7ebdc9dfc4428f1b990faa11f14040fdb","credentials, regulated specialty, cross-market FAQ ownership","raw/api/doctors-dr-robert-gabriel-brindus-PT.json","Correct booking language/availability; narrow pediatric emergency scope; fix Palaga name typo where present. Other credential claims retained pending evidence."
"https://www.myglobalhealth.online/romania/pt/services/a-doua-opinie-medicala","pt","current public source captured","editorial/source review complete; publication pending","","","","e32b5d90ed50c96c004805fc83e9463ca142684f85296f94db4417db61c2c9df","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-a-doua-opinie-medicala-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/boli-cronice-online","pt","current public source captured","editorial/source review complete; publication pending","","","","5fe67da09eea330478bedc40a4824e66f117cb0f6598bbf8b8509b269f076e9d","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-boli-cronice-online-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/caderea-parului-online","pt","current public source captured","editorial/source review complete; publication pending","","","","22653eed8aeae1549e69158e0a7295f7b1b0b119f7e659580ff5fbdff391249e","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-caderea-parului-online-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/consultatie-dermatologica","pt","current public source captured","editorial/source review complete; publication pending","","","","83a3accd2b1e94e6c150a1600665a08990a9e7f5ec8916ad584277ef79cb38e5","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-consultatie-dermatologica-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/consultatie-neurologie","pt","current public source captured","editorial/source review complete; publication pending","","","","56b56c564ace30d1a07ad2ce88a5ff324ecdb8218d52945d11747fac3442aa23","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-consultatie-neurologie-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/consultatie-pediatrie","pt","current public source captured","editorial/source review complete; publication pending","","","","c84ee4fe1e3d129bfa9d27cfb7b95770f2e9e826c1a159a1e4df75e1283510dc","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-consultatie-pediatrie-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/controlul-greutatii","pt","current public source captured","editorial/source review complete; publication pending","","","","cd614467dc5170fac1b8174b470c3260287bec321a43a49803dfe54f488489c1","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-controlul-greutatii-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/dureri-musculo-scheletice","pt","current public source captured","editorial/source review complete; publication pending","","","","9e4c7222c502cd1ef5029bd52d75023d0a73857e69d3623fe8973fea84eb7637","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-dureri-musculo-scheletice-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/evaluare-durere","pt","current public source captured","operations hold","","","","","clinical scope, document eligibility, removal of old embedded claims","","No assigned approved doctor. Do not market or draft as bookable; operational decision needed."
"https://www.myglobalhealth.online/romania/pt/services/medic-online-romania","pt","current public source captured","editorial/source review complete; publication pending","","","","2253f954c784c4ef89b140adb120fe9d75c745593e0c39c285a7476b1f174461","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-medic-online-romania-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/medic-pediatru-online","pt","current public source captured","editorial/source review complete; publication pending","","","","4bf4cdc5edac44c085059e2e5fff12d12a090f2a757d909c3e04d273efd42239","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-medic-pediatru-online-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/medicina-calatoriei","pt","current public source captured","editorial/source review complete; publication pending","","","","35c0d8f0145e731e89a8503445cbe826505067a4260436e645d796288155fac4","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-medicina-calatoriei-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/reinnoire-tratament","pt","current public source captured","editorial/source review complete; publication pending","","","","fe9db902a826b75a2a0a5e62178102df560e7cd2676040d83cd2f03e55079748","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-reinnoire-tratament-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/sanatate-mintala-online","pt","current public source captured","editorial/source review complete; publication pending","","","","74144c6207581fba3d5226a949fa071fd9170feb75dbe7212901afb2e1ab6211","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatate-mintala-online-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/sanatatea-barbatului-online","pt","current public source captured","editorial/source review complete; publication pending","","","","08fa774a2ea3592219a8e51abd9fc53234156ed67a160d1b5eebb2c04cfd0904","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatatea-barbatului-online-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/sanatatea-femeii-online","pt","current public source captured","editorial/source review complete; publication pending","","","","72df9382be17f8d1b90d67e67b5d273e97ac883239344f766fbce1c17cc34042","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatatea-femeii-online-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/pt/services/trimiteri-si-investigatii","pt","current public source captured","editorial/source review complete; publication pending","","","","fd92317c703a4ccbae2938b42eec5b6d7cc82c22554d78971b66713a85b15d60","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-trimiteri-si-investigatii-PT.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/doctors/dr-alexandra-palaga","ro","current public source captured","editorial/source review complete; publication pending","","","","cbc98448c96efe29ed12803f7db38e7521efa09ff76f78c5e935aec630e26c54","credentials, regulated specialty, cross-market FAQ ownership","raw/api/doctors-dr-alexandra-palaga-RO.json","Correct booking language/availability; narrow pediatric emergency scope; fix Palaga name typo where present. Other credential claims retained pending evidence."
"https://www.myglobalhealth.online/romania/ro/doctors/dr-andreea-lorena-bica","ro","current public source captured","editorial/source review complete; publication pending","","","","7c50d3b4ce44e3b9db797bc0eb96f25fb5b7d08ff2a129c67d3c07adfee7031b","credentials, regulated specialty, cross-market FAQ ownership","raw/api/doctors-dr-andreea-lorena-bica-RO.json","Correct booking language/availability; narrow pediatric emergency scope; fix Palaga name typo where present. Other credential claims retained pending evidence."
"https://www.myglobalhealth.online/romania/ro/doctors/dr-robert-gabriel-brindus","ro","current public source captured","editorial/source review complete; publication pending","","","","962d773b20e0936343dc7488a3331b7a2ffcd4c3a7e4096cf4c9d5f2b2c18cfc","credentials, regulated specialty, cross-market FAQ ownership","raw/api/doctors-dr-robert-gabriel-brindus-RO.json","Correct booking language/availability; narrow pediatric emergency scope; fix Palaga name typo where present. Other credential claims retained pending evidence."
"https://www.myglobalhealth.online/romania/ro/services/a-doua-opinie-medicala","ro","current public source captured","editorial/source review complete; publication pending","","","","3b4ccae0e17e1a9fcf1e4333ac81fc0ff6b2c631b99d3035b606c10d3ba79e88","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-a-doua-opinie-medicala-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/boli-cronice-online","ro","current public source captured","editorial/source review complete; publication pending","","","","276ad3f0186edb3ae984eeb707f864347d3d818ca644c4ede49a88b3ef732031","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-boli-cronice-online-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/caderea-parului-online","ro","current public source captured","editorial/source review complete; publication pending","","","","ff68506d92bb8731040b1bbb429758f419898918082cbe3003daa822b38b7bcd","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-caderea-parului-online-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/consultatie-dermatologica","ro","current public source captured","editorial/source review complete; publication pending","","","","26c0b0ea8cd4c544582ef93e97bd938094e3e89b18ebc7a69610dec460d189f9","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-consultatie-dermatologica-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/consultatie-neurologie","ro","current public source captured","editorial/source review complete; publication pending","","","","04d1f988b8b5b6c02c068c4be6ba07ad635d0b1e97cd4a45fb368197b3a9eb5e","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-consultatie-neurologie-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/consultatie-pediatrie","ro","current public source captured","editorial/source review complete; publication pending","","","","117d62c8abd7cce72cf1c8edf15b9b07375e5b973f8a463c4030841efa1d9004","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-consultatie-pediatrie-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/controlul-greutatii","ro","current public source captured","editorial/source review complete; publication pending","","","","d1fa6ab2b9c56256e82ccf9492a7a607d7bff3ee6c49001cd0f47299cb6163ac","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-controlul-greutatii-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/dureri-musculo-scheletice","ro","current public source captured","editorial/source review complete; publication pending","","","","b162a6993352f5462b1d5ae2a00462a09753e8d2c76eb0c3c4e489f328f263dd","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-dureri-musculo-scheletice-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/evaluare-durere","ro","current public source captured","operations hold","","","","","clinical scope, document eligibility, removal of old embedded claims","","No assigned approved doctor. Do not market or draft as bookable; operational decision needed."
"https://www.myglobalhealth.online/romania/ro/services/medic-online-romania","ro","current public source captured","editorial/source review complete; publication pending","","","","95c589d5374d485e1ace40a51f4c45abbb73c3f6c061209dc872d3f5ba99acf2","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-medic-online-romania-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/medic-pediatru-online","ro","current public source captured","editorial/source review complete; publication pending","","","","0d91791d0abbe01de9f84502b3ef602d9baa2aca902438a229baf9ff6f2e9584","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-medic-pediatru-online-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/medicina-calatoriei","ro","current public source captured","editorial/source review complete; publication pending","","","","16678a5ad497304d4c2c5c6376059c806291a9f905d91f5f4f2e677f166dabac","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-medicina-calatoriei-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/reinnoire-tratament","ro","current public source captured","editorial/source review complete; publication pending","","","","66ce2c3ff561877b8b6f279037e35b93b2eef57c610743eb6fecbb5698573c6d","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-reinnoire-tratament-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/sanatate-mintala-online","ro","current public source captured","editorial/source review complete; publication pending","","","","89ffacb7511e76dfac7a44ef5d3ed48627d83d3022efb7cc764ec27e604a75c6","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatate-mintala-online-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/sanatatea-barbatului-online","ro","current public source captured","editorial/source review complete; publication pending","","","","2287fe0cb5d1864394dc3eaad7f3006c3541b166f7ea2332e74601b3a192ae7f","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatatea-barbatului-online-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/sanatatea-femeii-online","ro","current public source captured","editorial/source review complete; publication pending","","","","00298ee9e7f8e12771c526ae24f3c1398bcfc1e72793398675153bf9ad51176f","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-sanatatea-femeii-online-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/ro/services/trimiteri-si-investigatii","ro","current public source captured","editorial/source review complete; publication pending","","","","1a53fe29fc3b375b32385434a4cb98183c70fa886304a5624592513ce8051e1a","clinical scope, document eligibility, removal of old embedded claims","raw/api/services-trimiteri-si-investigatii-RO.json","Add native FAQs; replace any exact embedded FAQ block. Scope/language-aware metadata and H1 drafted."
"https://www.myglobalhealth.online/romania/en/services/sick-note-romania","en","current public source captured","operations hold","","","","","clinical scope, document eligibility, removal of old embedded claims","","Remove or correct inbound link; do not redirect to an unrelated service or recreate an unstaffed sick-note offer."
